,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-05-06 05:59:59.999,1620272700000,5.90950000,6.01170000,5.88000000,5.95400000,183116.40000000,1620273599999,1089374.18153000,2013,106735.20000000,634846.48470000,0
2021-05-06 06:14:59.999,1620273600000,5.95400000,5.96950000,5.83290000,5.86790000,225979.40000000,1620274499999,1331089.60690000,3342,77833.50000000,458867.51494000,0
2021-05-06 06:29:59.999,1620274500000,5.87960000,5.87990000,5.80000000,5.80020000,238252.90000000,1620275399999,1389775.64715000,2713,92517.40000000,540345.83569000,0
2021-05-06 06:44:59.999,1620275400000,5.80030000,5.86000000,5.78070000,5.79890000,280265.80000000,1620276299999,1630820.74965000,2812,96120.60000000,560567.72538000,0
2021-05-06 06:59:59.999,1620276300000,5.79890000,5.80870000,5.60000000,5.61970000,584883.30000000,1620277199999,3312889.07161000,7160,191473.70000000,1085332.26170000,0
2021-05-06 07:14:59.999,1620277200000,5.61970000,5.87090000,5.60000000,5.86010000,570714.10000000,1620278099999,3283213.28070000,4851,300964.90000000,1729557.10756000,0
2021-05-06 07:29:59.999,1620278100000,5.85510000,6.09300000,5.81150000,5.81150000,575341.60000000,1620278999999,3417241.45500000,6543,257154.60000000,1530078.06149000,0
2021-05-06 07:44:59.999,1620279000000,5.83500000,5.92250000,5.76590000,5.83190000,192990.80000000,1620279899999,1128111.21062000,2528,96390.70000000,563462.00786000,0
2021-05-06 07:59:59.999,1620279900000,5.84910000,5.84960000,5.72000000,5.76900000,164309.00000000,1620280799999,946745.57234000,2136,71583.90000000,412392.82840000,0
2021-05-06 08:14:59.999,1620280800000,5.76900000,5.81080000,5.71000000,5.77000000,176196.00000000,1620281699999,1010827.41946000,2192,84209.40000000,483032.91567000,0
2021-05-06 08:29:59.999,1620281700000,5.77000000,5.78880000,5.72000000,5.72390000,190839.20000000,1620282599999,1096634.99133000,1705,89969.20000000,517303.84938000,0
2021-05-06 08:44:59.999,1620282600000,5.72890000,5.73190000,5.62710000,5.70970000,182048.20000000,1620283499999,1033946.39938000,2241,73546.70000000,418019.46596000,0
2021-05-06 08:59:59.999,1620283500000,5.70960000,5.70960000,5.58580000,5.64990000,239495.50000000,1620284399999,1346900.18343000,2542,96776.10000000,544682.18298000,0
2021-05-06 09:14:59.999,1620284400000,5.64980000,5.76630000,5.62250000,5.72200000,195105.20000000,1620285299999,1115597.21679000,2388,93664.00000000,536239.13051000,0
2021-05-06 09:29:59.999,1620285300000,5.74970000,5.79000000,5.71510000,5.78580000,78470.60000000,1620286199999,451020.69796000,1259,31117.90000000,178883.55511000,0
2021-05-06 09:44:59.999,1620286200000,5.78110000,5.78620000,5.67000000,5.74560000,269908.60000000,1620287099999,1542109.66109000,2811,73655.90000000,421807.98407000,0
2021-05-06 09:59:59.999,1620287100000,5.76330000,5.76330000,5.68010000,5.72220000,83225.20000000,1620287999999,475707.17758000,1516,40711.40000000,232744.78855000,0
2021-05-06 10:14:59.999,1620288000000,5.71020000,5.84820000,5.69970000,5.82500000,164412.30000000,1620288899999,950095.24549000,2133,89474.70000000,516471.56561000,0
2021-05-06 10:29:59.999,1620288900000,5.82500000,5.84990000,5.79200000,5.84010000,156696.40000000,1620289799999,912320.52190000,1982,53258.00000000,310241.24815000,0
2021-05-06 10:44:59.999,1620289800000,5.84010000,5.88030000,5.80000000,5.87990000,201524.50000000,1620290699999,1178291.43930000,2098,89958.50000000,525961.41927000,0
2021-05-06 10:59:59.999,1620290700000,5.87970000,5.95400000,5.76390000,5.78540000,326640.90000000,1620291599999,1920949.95196000,4032,129260.40000000,760688.80898000,0
2021-05-06 11:14:59.999,1620291600000,5.78310000,5.90000000,5.77230000,5.89000000,131715.30000000,1620292499999,770304.55409000,2083,68429.90000000,400880.42896000,0
2021-05-06 11:29:59.999,1620292500000,5.88110000,5.96990000,5.88100000,5.96790000,179710.70000000,1620293399999,1065997.03151000,2032,111346.40000000,660603.96520000,0
2021-05-06 11:44:59.999,1620293400000,5.96120000,5.96780000,5.88100000,5.89790000,201436.30000000,1620294299999,1196034.43661000,2032,92865.50000000,551624.82061000,0
2021-05-06 11:59:59.999,1620294300000,5.89910000,5.98500000,5.88540000,5.88540000,154507.30000000,1620295199999,915583.02790000,2030,67311.20000000,398874.40173000,0
2021-05-06 12:14:59.999,1620295200000,5.88540000,6.00000000,5.80000000,5.98200000,272121.90000000,1620296099999,1607174.51127000,3016,144825.50000000,857315.06318000,0
2021-05-06 12:29:59.999,1620296100000,5.98210000,6.16990000,5.98060000,6.11120000,430491.10000000,1620296999999,2616414.40404000,5410,238439.30000000,1448761.43226000,0
2021-05-06 12:44:59.999,1620297000000,6.12120000,6.15000000,6.05010000,6.14500000,261537.90000000,1620297899999,1595767.38299000,2818,140117.50000000,855168.88363000,0
2021-05-06 12:59:59.999,1620297900000,6.14500000,6.34100000,6.13500000,6.34090000,472481.30000000,1620298799999,2946545.99388000,6043,265359.10000000,1654961.17094000,0
2021-05-06 13:14:59.999,1620298800000,6.34090000,6.49000000,6.23820000,6.28040000,1097467.50000000,1620299699999,7024050.83412000,13146,526749.20000000,3372272.73048000,0
2021-05-06 13:29:59.999,1620299700000,6.28040000,6.34800000,6.21280000,6.34700000,376790.80000000,1620300599999,2369742.31593000,4370,249619.60000000,1571631.12026000,0
2021-05-06 13:44:59.999,1620300600000,6.34750000,6.34800000,6.10000000,6.19790000,329853.60000000,1620301499999,2050055.73336000,4417,151911.20000000,944215.01270000,0
2021-05-06 13:59:59.999,1620301500000,6.19760000,6.24890000,6.11150000,6.18160000,222399.10000000,1620302399999,1375462.07901000,2669,107466.40000000,664686.04315000,0
2021-05-06 14:14:59.999,1620302400000,6.18160000,6.22000000,6.08910000,6.11840000,234262.00000000,1620303299999,1441706.50141000,2580,119302.70000000,735538.03058000,0
2021-05-06 14:29:59.999,1620303300000,6.09990000,6.13470000,6.02160000,6.12000000,206434.90000000,1620304199999,1256961.63992000,2782,101880.60000000,620770.03831000,0
2021-05-06 14:44:59.999,1620304200000,6.12000000,6.20350000,6.03830000,6.05010000,218511.60000000,1620305099999,1340210.43109000,2837,98142.80000000,601476.36912000,0
2021-05-06 14:59:59.999,1620305100000,6.04990000,6.14060000,5.97000000,5.97080000,179380.70000000,1620305999999,1082355.81971000,2625,74188.30000000,448226.61336000,0
2021-05-06 15:14:59.999,1620306000000,5.97090000,6.00000000,5.90000000,5.91010000,247243.60000000,1620306899999,1469791.65195000,2587,116733.00000000,693815.16666000,0
2021-05-06 15:29:59.999,1620306900000,5.90430000,5.95620000,5.80000000,5.93110000,300818.10000000,1620307799999,1768390.22309000,3898,129482.30000000,762186.96049000,0
2021-05-06 15:44:59.999,1620307800000,5.93100000,6.08000000,5.92500000,5.97860000,288088.50000000,1620308699999,1726109.44644000,3615,146769.10000000,879228.80177000,0
2021-05-06 15:59:59.999,1620308700000,5.98180000,6.05980000,5.97710000,5.99230000,144528.40000000,1620309599999,869731.27159000,2092,54093.60000000,325633.45790000,0
2021-05-06 16:14:59.999,1620309600000,5.98970000,6.08810000,5.87000000,5.91970000,211103.70000000,1620310499999,1254258.65515000,3037,112560.60000000,669944.73922000,0
2021-05-06 16:29:59.999,1620310500000,5.91970000,5.93630000,5.81010000,5.89260000,208478.30000000,1620311399999,1226724.14442000,3135,86203.70000000,508394.97650000,0
2021-05-06 16:44:59.999,1620311400000,5.89260000,5.90650000,5.83470000,5.89850000,193736.40000000,1620312299999,1137925.35322000,2070,87944.60000000,516455.33512000,0
2021-05-06 16:59:59.999,1620312300000,5.88420000,5.90000000,5.85000000,5.86340000,107064.90000000,1620313199999,629077.43944000,1526,35908.40000000,211130.45362000,0
2021-05-06 17:14:59.999,1620313200000,5.86340000,5.99000000,5.80010000,5.87260000,256293.30000000,1620314099999,1497232.23350000,2693,108419.50000000,633874.12525000,0
2021-05-06 17:29:59.999,1620314100000,5.87870000,5.92280000,5.82000000,5.85090000,218866.50000000,1620314999999,1280628.36298000,2432,121611.20000000,711247.05901000,0
2021-05-06 17:44:59.999,1620315000000,5.85090000,5.87260000,5.73450000,5.74580000,239184.80000000,1620315899999,1385113.84577000,3124,110985.60000000,642507.69216000,0
2021-05-06 17:59:59.999,1620315900000,5.74990000,5.81910000,5.70000000,5.76530000,263229.00000000,1620316799999,1511983.84923000,3050,141069.90000000,810912.44232000,0
2021-05-06 18:14:59.999,1620316800000,5.76610000,5.77970000,5.72310000,5.74010000,183391.80000000,1620317699999,1052582.50974000,2233,58211.50000000,334761.69732000,0
2021-05-06 18:29:59.999,1620317700000,5.74930000,5.89500000,5.72310000,5.89500000,243677.20000000,1620318599999,1414157.00866000,2792,105646.50000000,613315.28108000,0
2021-05-06 18:44:59.999,1620318600000,5.89500000,5.89900000,5.78000000,5.81940000,210749.20000000,1620319499999,1229598.55697000,2038,78055.80000000,454961.52805000,0
2021-05-06 18:59:59.999,1620319500000,5.81820000,5.82000000,5.73770000,5.75740000,95125.60000000,1620320399999,549423.43811000,1589,45747.40000000,264363.70453000,0
2021-05-06 19:14:59.999,1620320400000,5.75110000,5.82000000,5.72310000,5.76210000,157337.80000000,1620321299999,906693.62387000,1750,83101.30000000,479379.71102000,0
2021-05-06 19:29:59.999,1620321300000,5.75650000,5.78550000,5.72310000,5.76150000,87126.10000000,1620322199999,501005.67915000,1212,36414.30000000,209706.60888000,0
2021-05-06 19:44:59.999,1620322200000,5.76510000,5.80580000,5.75700000,5.76610000,119686.80000000,1620323099999,691155.14573000,1338,46458.00000000,268340.66944000,0
2021-05-06 19:59:59.999,1620323100000,5.76570000,5.78810000,5.75700000,5.77010000,91644.80000000,1620323999999,528957.09739000,1002,32239.30000000,186149.17762000,0
2021-05-06 20:14:59.999,1620324000000,5.77010000,5.81820000,5.77010000,5.77200000,94231.50000000,1620324899999,544532.68829000,1146,33077.90000000,191284.51398000,0
2021-05-06 20:29:59.999,1620324900000,5.77200000,5.82430000,5.77010000,5.77880000,95786.60000000,1620325799999,553539.57648000,916,24843.30000000,143627.83412000,0
2021-05-06 20:44:59.999,1620325800000,5.78750000,5.80000000,5.68000000,5.68030000,313872.40000000,1620326699999,1796783.93473000,2292,83740.60000000,478272.09583000,0
2021-05-06 20:59:59.999,1620326700000,5.69660000,5.75000000,5.67000000,5.73130000,98823.70000000,1620327599999,563740.78560000,1491,45103.80000000,257280.49643000,0
2021-05-06 21:14:59.999,1620327600000,5.73000000,5.74900000,5.65410000,5.67030000,97479.40000000,1620328499999,555494.53349000,1288,43355.10000000,247136.21954000,0
2021-05-06 21:29:59.999,1620328500000,5.66170000,5.67220000,5.61000000,5.63490000,120973.30000000,1620329399999,681848.13417000,1658,41397.20000000,233182.42026000,0
2021-05-06 21:44:59.999,1620329400000,5.63030000,5.72990000,5.62160000,5.66590000,117134.80000000,1620330299999,665671.57652000,1680,44714.60000000,254033.03171000,0
2021-05-06 21:59:59.999,1620330300000,5.69140000,5.73910000,5.67190000,5.68010000,52055.10000000,1620331199999,297166.31571000,1072,19667.60000000,112270.79079000,0
2021-05-06 22:14:59.999,1620331200000,5.68010000,5.72630000,5.64000000,5.64930000,65062.40000000,1620332099999,369324.57194000,1148,35288.40000000,200378.48209000,0
2021-05-06 22:29:59.999,1620332100000,5.65330000,5.72000000,5.64930000,5.68860000,109595.20000000,1620332999999,623611.97848000,1227,48216.50000000,274317.69266000,0
2021-05-06 22:44:59.999,1620333000000,5.68940000,5.70000000,5.63000000,5.64080000,121240.00000000,1620333899999,686451.85616000,1310,69546.90000000,394061.10760000,0
2021-05-06 22:59:59.999,1620333900000,5.65450000,5.69250000,5.60000000,5.61300000,148053.90000000,1620334799999,832889.58672000,1873,54547.70000000,307603.42633000,0
2021-05-06 23:14:59.999,1620334800000,5.61290000,5.61300000,5.51800000,5.52600000,297123.10000000,1620335699999,1652437.58011000,2949,142149.80000000,790725.98744000,0
2021-05-06 23:29:59.999,1620335700000,5.52600000,5.61900000,5.50000000,5.61900000,254150.20000000,1620336599999,1404642.93259000,3163,91378.20000000,506317.64520000,0
2021-05-06 23:44:59.999,1620336600000,5.61890000,5.68870000,5.56760000,5.66610000,110164.10000000,1620337499999,620211.59566000,2031,54088.40000000,304849.36516000,0
2021-05-06 23:59:59.999,1620337500000,5.68500000,5.68960000,5.58500000,5.60120000,73086.20000000,1620338399999,411260.00965000,1381,35018.10000000,196871.31474000,0
2021-05-07 00:14:59.999,1620338400000,5.60700000,5.66000000,5.54080000,5.57950000,117536.80000000,1620339299999,656449.79416000,1989,57100.00000000,319383.29977000,0
2021-05-07 00:29:59.999,1620339300000,5.56930000,5.69220000,5.56020000,5.65040000,95181.30000000,1620340199999,536927.60624000,1455,44317.90000000,249868.24504000,0
2021-05-07 00:44:59.999,1620340200000,5.65580000,5.69150000,5.56010000,5.58280000,150540.00000000,1620341099999,845738.31179000,2075,93220.70000000,523419.14567000,0
2021-05-07 00:59:59.999,1620341100000,5.58280000,5.61100000,5.52770000,5.57260000,106933.20000000,1620341999999,595989.64678000,1822,55723.60000000,310876.65376000,0
2021-05-07 01:14:59.999,1620342000000,5.55620000,5.70630000,5.55410000,5.69330000,96267.40000000,1620342899999,543415.93948000,1615,60576.10000000,341925.60172000,0
2021-05-07 01:29:59.999,1620342900000,5.69330000,5.70630000,5.62000000,5.66000000,81385.60000000,1620343799999,461280.57087000,1277,31249.20000000,177230.60403000,0
2021-05-07 01:44:59.999,1620343800000,5.66010000,5.68640000,5.65750000,5.66920000,70090.70000000,1620344699999,397455.79248000,862,31406.30000000,178118.07046000,0
2021-05-07 01:59:59.999,1620344700000,5.66470000,5.76000000,5.65000000,5.75100000,154769.60000000,1620345599999,883256.07776000,1835,69156.30000000,394582.30450000,0
2021-05-07 02:14:59.999,1620345600000,5.74590000,5.76870000,5.65200000,5.67700000,117838.60000000,1620346499999,672221.56090000,1496,45090.90000000,257079.74180000,0
2021-05-07 02:29:59.999,1620346500000,5.68270000,5.70000000,5.54050000,5.54720000,233610.10000000,1620347399999,1312545.86682000,3016,108706.10000000,611806.59471000,0
2021-05-07 02:44:59.999,1620347400000,5.55940000,5.57910000,5.47820000,5.51370000,219648.10000000,1620348299999,1215981.32752000,2395,108976.80000000,603976.20478000,0
2021-05-07 02:59:59.999,1620348300000,5.51370000,5.51920000,5.32000000,5.37760000,523459.10000000,1620349199999,2837051.95897000,6664,231708.00000000,1258268.37126000,0
2021-05-07 03:14:59.999,1620349200000,5.37550000,5.37760000,5.25620000,5.26250000,281047.50000000,1620350099999,1495799.09149000,3101,108756.80000000,578657.14487000,0
2021-05-07 03:29:59.999,1620350100000,5.26750000,5.42370000,5.23730000,5.34170000,309789.10000000,1620350999999,1655723.65517000,3331,142764.30000000,764051.71841000,0
2021-05-07 03:44:59.999,1620351000000,5.34150000,5.37830000,5.25930000,5.31920000,176591.70000000,1620351899999,939127.07475000,2271,101617.40000000,540735.33820000,0
2021-05-07 03:59:59.999,1620351900000,5.31640000,5.32530000,5.25010000,5.25810000,163043.90000000,1620352799999,862600.69484000,2036,93802.70000000,496839.80540000,0
2021-05-07 04:14:59.999,1620352800000,5.25640000,5.26480000,5.16160000,5.17880000,313424.70000000,1620353699999,1633827.53409000,3449,125781.20000000,656395.75549000,0
2021-05-07 04:29:59.999,1620353700000,5.17880000,5.19900000,5.16160000,5.18990000,246881.50000000,1620354599999,1277898.37448000,1998,86043.70000000,445827.03231000,0
2021-05-07 04:44:59.999,1620354600000,5.18700000,5.23060000,5.00000000,5.04920000,575465.40000000,1620355499999,2945937.06410000,5156,154352.60000000,794141.82371000,0
2021-05-07 04:59:59.999,1620355500000,5.05720000,5.32930000,5.00000000,5.25240000,487991.10000000,1620356399999,2510572.15602000,4295,296077.10000000,1526074.74764000,0
2021-05-07 05:14:59.999,1620356400000,5.25240000,5.39630000,5.21880000,5.31000000,301241.80000000,1620357299999,1598355.78901000,3063,129511.40000000,688169.63484000,0
2021-05-07 05:29:59.999,1620357300000,5.30890000,5.40410000,5.24010000,5.25300000,237066.70000000,1620358199999,1263068.77985000,2455,110099.10000000,586847.80690000,0
2021-05-07 05:44:59.999,1620358200000,5.24010000,5.40500000,5.21880000,5.37980000,195548.80000000,1620359099999,1041695.95424000,2000,100180.30000000,532936.61002000,0
2021-05-07 05:59:59.999,1620359100000,5.36050000,5.50000000,5.36050000,5.40140000,259270.10000000,1620359999999,1407105.83015000,2671,126323.10000000,686366.41513000,0
2021-05-07 06:14:59.999,1620360000000,5.40140000,5.40150000,5.28290000,5.32990000,129313.30000000,1620360899999,688314.95572000,1561,58956.80000000,313618.43586000,0
2021-05-07 06:29:59.999,1620360900000,5.32990000,5.34010000,5.27380000,5.28500000,107771.50000000,1620361799999,571215.01932000,1186,34729.30000000,184210.54959000,0
2021-05-07 06:44:59.999,1620361800000,5.27790000,5.28590000,5.18990000,5.23720000,135856.70000000,1620362699999,710401.10430000,1366,35401.10000000,185082.49242000,0
2021-05-07 06:59:59.999,1620362700000,5.23720000,5.27000000,5.18590000,5.22400000,122299.80000000,1620363599999,638527.20716000,1264,74672.10000000,390113.59376000,0
2021-05-07 07:14:59.999,1620363600000,5.22140000,5.36400000,5.18040000,5.24560000,138943.50000000,1620364499999,725917.74157000,1471,76672.20000000,400732.54613000,0
2021-05-07 07:29:59.999,1620364500000,5.24200000,5.27760000,5.16690000,5.18810000,174125.00000000,1620365399999,904355.82189000,1741,111824.10000000,580477.24271000,0
2021-05-07 07:44:59.999,1620365400000,5.19250000,5.27690000,5.18000000,5.25120000,149943.90000000,1620366299999,782889.74735000,1337,87442.90000000,456393.66311000,0
